2184,,,,78,,2011-11-22,2011-11-22,,2,1.00,,,,,11,F,F,,,,,
2185,,,,74,,2011-11-20,2011-11-21,,3,2.00,,,,,11,F,F,,,,,
2186,,,,67,,2011-11-09,2011-11-10,,3,2.00,,,,,11,F,F,,,,,
2187,,,,57,,2011-11-21,2011-11-21,,3,1.00,,,,,11,F,F,,,,,
2188,,,,72,,2011-11-28,2011-11-28,,2,1.00,,,,,11,F,F,,,,,
2189,,,,77,,2011-11-28,2011-11-28,,2,1.00,,,,,11,F,F,,,,,
2190,,,,14,,2011-11-25,2011-11-28,,4,3.00,,,,,11,F,F,,,,,
2191,,,,17,,2011-11-29,2011-11-29,,2,0.50,,,,,11,F,F,,,,,
2192,,,,82,,2011-12-25,2012-01-30,,1,36.00,,,,,11,F,F,,,,,
2193,,,,49,,2011-11-26,2011-11-27,,3,2.00,,,,,11,F,F,,,,,
2194,,,,95,,2011-12-08,2011-12-08,,1,0.00,,,,,11,F,F,,,,,
2195,,,,71,,2011-12-06,2011-12-08,,3,3.00,,,,,11,F,F,,,,,
2196,,,,22,,2011-12-14,2011-12-14,,2,1.00,,,,,11,F,F,,,,,
2197,,,,37,,2011-12-11,2011-12-11,,3,1.00,,,,,11,F,F,,,,,
2198,,,,88,,2011-12-21,2011-12-21,,2,1.00,,,,,11,F,F,,,,,
2199,,,,55,,2012-01-04,2012-02-06,,1,33.00,,,,,11,F,F,,,,,
2200,,,,50,,2011-12-31,2011-12-31,,2,1.00,,,,,11,F,F,,,,,
2201,,,,97,,2011-12-19,2011-12-20,,3,2.00,,,,,11,F,F,,,,,
2202,,,,59,,2011-12-31,2011-12-31,,2,1.00,,,,,11,F,F,,,,,
2203,,,,50,,2011-12-26,2011-12-26,,2,1.00,,,,,11,F,F,,,,,
2204,,,,36,,2011-12-25,2011-12-25,,2,0.50,,,,,11,F,F,,,,,
2205,,,,52,,2011-12-31,2011-12-31,,2,1.00,,,,,11,F,F,,,,,
2206,,,,50,,2012-01-08,2012-02-20,,1,43.00,,,,,11,F,F,,,,,
2207,,,,44,,2011-12-31,2011-12-31,,2,1.00,,,,,11,F,F,,,,,
2208,,,,18,,2011-12-29,2011-12-29,,2,1.00,,,,,11,F,F,,,,,
2209,,,,35,,2011-12-31,2011-12-31,,2,1.00,,,,,11,F,F,,,,,
2210,,,,68,,2011-12-25,2011-12-25,,2,1.00,,,,,11,F,F,,,,,
2211,,,,69,,2011-12-31,2011-12-31,,2,1.00,,,,,11,F,F,,,,,
2212,,,,27,,2012-01-29,2012-03-08,,1,39.00,,,,,11,F,F,,,,,
2213,,,,72,,2011-10-20,2011-10-20,,1,0.00,,,,,11,F,F,,,,,
2214,,,,69,,2011-12-29,2011-12-30,,2,2.00,,,,,11,F,F,,,,,
2215,,,,20,,2012-01-22,2012-01-24,,2,3.00,,,,,11,F,F,,,,,
2216,,,,52,,2012-01-14,2012-01-14,,2,0.50,,,,,11,F,F,,,,,
2217,,,,25,,2012-01-19,2012-01-19,,3,1.00,,,,,11,F,F,,,,,
2218,,,,36,,2012-01-21,2012-01-21,,2,1.00,,,,,11,F,F,,,,,
2219,,,,60,,2012-02-05,2012-02-10,,2,5.00,,,,,11,F,F,,,,,
2220,,,,40,,2012-02-11,2012-03-27,,1,45.00,,,,,11,F,F,,,,,
2221,,,,103,,,2012-01-23,,10,0.00,,,,,11,F,F,,,,,
2222,,,,57,,2012-01-22,2012-01-23,,3,2.00,,,,,11,F,F,,,,,
2223,,,,10,,2012-02-05,2012-02-06,,2,2.00,,,,,11,F,F,,,,,
2224,,,,23,,2012-02-05,2012-02-06,,2,2.00,,,,,11,F,F,,,,,
2225,,,,48,,2012-02-05,2012-03-10,,1,34.00,,,,,11,F,F,,,,,
2226,,,,3,,2012-02-05,2012-04-15,,1,70.00,,,,,11,F,F,,,,,
2227,,,,43,,2012-02-06,2012-03-02,,1,25.00,,,,,11,F,F,,,,,
2228,,,,65,,2012-01-25,2012-01-26,,3,2.00,,,,,11,F,F,,,,,
2229,,,,47,,2012-01-30,2012-01-30,,2,1.00,,,,,11,F,F,,,,,
2230,,,,52,,2012-02-04,2012-02-04,,3,1.50,,,,,11,F,F,,,,,
2231,,,,16,,2012-02-05,2012-02-07,,3,3.00,,,,,11,F,F,,,,,
2232,,,,35,,2012-01-26,2012-01-26,,3,1.00,,,,,11,F,F,,,,,
2233,,,,15,,2012-02-15,2012-02-17,,2,2.00,,,,,11,F,F,,,,,
2234,,,,92,,2012-03-11,2012-03-13,,2,3.00,,,,,11,F,F,,,,,
2235,,,,58,,2012-02-13,2012-02-13,,2,1.00,,,,,11,F,F,,,,,
2236,,,,23,,2012-02-20,2012-02-22,,4,2.00,,,,,11,F,F,,,,,
2237,,,,10,,2012-02-20,2012-02-22,,4,2.00,,,,,11,F,F,,,,,
2238,,,,76,,2012-03-04,2012-04-26,,1,53.00,,,,,11,F,F,,,,,
2239,,,,17,,2012-03-12,2012-03-12,,1,0.00,,,,,11,F,F,,,,,
2240,,,,35,,2012-02-16,2012-03-03,,5,44.00,,,,,11,F,F,,,,,
2241,,,,15,,2012-02-22,2012-02-26,,4,4.00,,,,,11,F,F,,,,,
2242,,,,14,,2012-02-19,2012-02-21,,4,2.00,,,,,11,F,F,,,,,
2243,,,,25,,2012-02-02,2012-02-02,,3,1.00,,,,,11,F,F,,,,,
2244,,,,25,,2012-02-16,2012-02-16,,3,1.00,,,,,11,F,F,,,,,
2245,,,,51,,2012-03-05,2012-03-14,,2,10.00,,,,,11,F,F,,,,,
2246,,,,22,,2012-03-04,2012-03-04,,2,1.00,,,,,11,F,F,,,,,
2247,,,,92,,2012-03-14,2012-05-06,,1,53.00,,,,,11,F,F,,,,,
2248,,,,73,,2012-03-05,2012-03-05,,2,0.50,,,,,11,F,F,,,,,
2249,,,,59,,2012-03-24,2012-03-24,,2,1.00,,,,,11,F,F,,,,,
2250,,,,59,,2012-03-25,2012-05-07,,1,43.00,,,,,11,F,F,,,,,
2251,,,,66,,2012-03-12,2012-03-15,,4,3.00,,,,,11,F,F,,,,,
2252,,,,30,,2012-03-11,2012-03-18,,5,7.00,,,,,11,F,F,,,,,
2253,,,,35,,2012-03-03,2012-04-21,,6,50.00,,,,,11,F,F,,,,,
2254,,,,79,,2012-03-13,2012-03-16,,2,3.00,,,,,11,F,F,,,,,
2255,,,,28,,2012-03-15,2012-03-15,,2,1.00,,,,,11,F,F,,,,,
2256,,,,79,,2012-03-17,2012-04-29,,1,43.00,,,,,11,F,F,,,,,
2257,,,,81,,2012-04-03,2012-05-06,,1,33.00,,,,,11,F,F,,,,,
2258,,,,47,,2012-03-12,2012-03-12,,2,1.00,,,,,11,F,F,,,,,
2259,,,,47,,2012-03-13,2012-03-13,,3,1.50,,,,,11,F,F,,,,,
2260,,,,14,,2012-03-04,2012-03-18,,4,14.00,,,,,11,F,F,,,,,
2261,,,,16,,2012-03-19,2012-03-19,,2,0.50,,,,,11,F,F,,,,,
2262,,,,65,,2012-04-03,2012-05-05,,1,32.00,,,,,11,F,F,,,,,
2263,,,,80,,2012-04-01,2012-05-01,,1,30.00,,,,,11,F,F,,,,,
2264,,,,85,,2012-04-05,2012-05-01,,1,26.00,,,,,11,F,F,,,,,
2265,,,,86,,2012-04-01,2012-04-01,,1,0.00,,,,,11,F,F,,,,,
2266,,,,47,,2012-04-01,2012-05-01,,1,30.00,,,,,11,F,F,,,,,
2267,,,,52,,2012-04-01,2012-05-06,,1,35.00,,,,,11,F,F,,,,,
2268,,,,52,,2012-03-31,2012-03-31,,2,1.00,,,,,11,F,F,,,,,
2269,,,,81,,2012-04-01,2012-04-02,,2,2.00,,,,,11,F,F,,,,,
2270,,,,32,,2012-04-29,2012-06-10,,1,42.00,,,,,11,F,F,,,,,
2271,,,,25,,2012-04-30,2012-06-01,,1,32.00,,,,,11,F,F,,,,,
2272,,,,10,,2012-04-09,2012-04-09,,2,1.00,,,,,11,F,F,,,,,
2273,,,,13,,2012-04-23,2012-05-24,,1,31.00,,,,,11,F,F,,,,,
2274,,,,18,,2012-04-23,2012-05-26,,1,33.00,,,,,11,F,F,,,,,
2275,,,,21,,2012-04-07,2012-04-09,,2,3.00,,,,,11,F,F,,,,,
2276,,,,55,,2012-03-20,2012-03-20,,3,1.00,,,,,11,F,F,,,,,
2277,,,,2,,2012-04-09,2012-04-09,,2,1.00,,,,,11,F,F,,,,,
2278,,,,58,,2012-04-09,2012-04-09,,2,1.00,,,,,11,F,F,,,,,
2279,,,,25,,2012-04-13,2012-04-15,,3,3.00,,,,,11,F,F,,,,,
2280,,,,24,,2012-04-15,2012-06-14,,1,60.00,,,,,11,F,F,,,,,
2281,,,,16,,2012-05-01,2012-06-01,,1,31.00,,,,,11,F,F,,,,,
2282,,,,71,,2012-04-18,2012-04-29,,5,11.00,,,,,11,F,F,,,,,
2283,,,,14,,2012-04-17,2012-04-17,,1,0.00,,,,,11,F,F,,,,,
2284,,,,72,,2012-05-01,2012-06-17,,1,47.00,,,,,11,F,F,,,,,
2285,,,,48,,2012-04-18,2012-04-22,,4,4.00,,,,,11,F,F,,,,,
2286,,,,1,,2012-05-01,2012-05-20,,1,19.00,,,,,11,F,F,,,,,
2287,,,,21,,2012-05-27,2012-07-08,,1,42.00,,,,,11,F,F,,,,,
2288,,,,38,,2012-05-20,2012-08-01,,1,73.00,,,,,11,F,F,,,,,
2289,,,,57,,2012-05-06,2012-06-07,,1,32.00,,,,,11,F,F,,,,,
2290,,,,63,,2012-05-15,2012-06-18,,1,34.00,,,,,11,F,F,,,,,
2291,,,,94,,2012-05-28,2012-07-10,,1,43.00,,,,,11,F,F,,,,,
2292,,,,14,,2012-04-22,2012-04-22,,2,1.00,,,,,11,F,F,,,,,
2293,,,,23,,2012-04-30,2012-05-01,,4,1.00,,,,,11,F,F,,,,,
2294,,,,10,,2012-04-30,2012-05-01,,4,1.00,,,,,11,F,F,,,,,
2295,,,,21,,2012-04-10,2012-04-10,,2,1.00,,,,,11,F,F,,,,,
2296,,,,85,,2012-05-01,2012-05-04,,2,3.00,,,,,11,F,F,,,,,
2297,,,,26,,2012-04-29,2012-04-30,,3,2.00,,,,,11,F,F,,,,,
2298,,,,55,,2012-05-10,2012-05-12,,2,3.00,,,,,11,F,F,,,,,
2299,,,,84,,2012-05-04,2012-05-04,,2,1.00,,,,,11,F,F,,,,,
2300,,,,63,,2012-05-13,2012-05-13,,2,1.00,,,,,11,F,F,,,,,
2301,,,,45,,2012-05-06,2012-05-06,,3,1.00,,,,,11,F,F,,,,,
2302,,,,97,,2012-05-14,2012-05-14,,2,1.00,,,,,11,F,F,,,,,
2303,,,,51,,2012-03-15,2012-05-06,,6,53.00,,,,,11,F,F,,,,,
2304,,,,74,,2012-05-15,2012-05-15,,2,1.00,,,,,11,F,F,,,,,
2305,,,,68,,2012-05-13,2012-05-14,,2,2.50,,,,,11,F,F,,,,,
2306,,,,86,,2012-05-14,2012-05-14,,2,0.50,,,,,11,F,F,,,,,
2307,,,,52,,2012-05-20,2012-05-20,,2,0.50,,,,,11,F,F,,,,,
2308,,,,52,,2012-05-21,2012-05-21,,2,1.00,,,,,11,F,F,,,,,
2309,,,,74,,2012-05-27,2012-06-28,,1,32.00,,,,,11,F,F,,,,,
2310,,,,25,,2012-04-14,2012-04-28,,3,15.00,,,,,11,F,F,,,,,
2311,,,,25,,2012-04-29,2012-04-29,,2,1.00,,,,,11,F,F,,,,,
2312,,,,10,,2012-05-29,2012-06-03,,4,5.00,,,,,11,F,F,,,,,
2313,,,,82,,2012-05-29,2012-06-03,,4,5.00,,,,,11,F,F,,,,,
2314,,,,91,,2012-05-29,2012-06-03,,4,5.00,,,,,11,F,F,,,,,
2315,,,,86,,2012-05-25,2012-05-25,,2,1.00,,,,,11,F,F,,,,,
2316,,,,58,,2012-06-03,2012-07-05,,1,32.00,,,,,11,F,F,,,,,
2317,,,,46,,2012-06-03,2012-07-05,,1,32.00,,,,,11,F,F,,,,,
2318,,,,73,,2012-05-27,2012-05-31,,1,4.00,,,,,11,F,F,,,,,
2319,,,,73,,2012-05-31,2012-05-31,,2,1.00,,,,,11,F,F,,,,,
2320,,,,11,,2012-05-06,2012-06-24,,1,49.00,,,,,11,F,F,,,,,
2321,,,,18,,2012-06-08,2012-06-08,,2,1.00,,,,,11,F,F,,,,,
2322,,,,34,,2012-06-26,2012-06-29,,2,3.00,,,,,11,F,F,,,,,
2323,,,,95,,2012-05-30,2012-05-30,,2,1.00,,,,,11,F,F,,,,,
2324,,,,49,,2012-05-29,2012-06-01,,2,3.00,,,,,11,F,F,,,,,
2325,,,,2,,2012-07-15,2012-08-28,,1,44.00,,,,,11,F,F,,,,,
2326,,,,49,,2012-06-01,2012-06-16,,5,15.00,,,,,11,F,F,,,,,
2327,,,,97,,2012-06-16,2012-07-16,,1,30.00,,,,,11,F,F,,,,,
2328,,,,43,,2012-06-17,2012-08-06,,5,50.00,,,,,11,F,F,,,,,
2329,,,,90,,2012-06-26,2012-09-26,,1,92.00,,,,,11,F,F,,,,,
2330,,,,34,,2012-07-01,2012-08-12,,1,42.00,,,,,11,F,F,,,,,
2331,,,,20,,2012-07-01,2012-08-05,,1,35.00,,,,,11,F,F,,,,,
2332,,,,97,,2012-06-11,2012-06-12,,2,2.00,,,,,11,F,F,,,,,
2333,,,,9,,2012-06-11,2012-06-11,,1,0.00,,,,,11,F,F,,,,,
2334,,,,23,,2012-06-11,2012-06-11,,1,0.00,,,,,11,F,F,,,,,
2335,,,,70,,2012-06-18,2012-06-20,,2,3.00,,,,,11,F,F,,,,,
2336,,,,69,,2012-05-14,2012-06-17,,1,34.00,,,,,11,F,F,,,,,
2337,,,,70,,2012-06-24,2012-07-24,,1,30.00,,,,,11,F,F,,,,,
2338,,,,56,,2012-06-18,2012-06-20,,2,3.00,,,,,11,F,F,,,,,
2339,,,,30,,2012-06-21,2012-06-21,,2,1.00,,,,,11,F,F,,,,,
2340,,,,49,,2012-06-16,2012-08-04,,6,50.00,,,,,11,F,F,,,,,
2341,,,,36,,2012-05-15,2012-06-25,,1,41.00,,,,,11,F,F,,,,,
2342,,,,10,,2012-06-18,2012-06-21,,4,3.00,,,,,11,F,F,,,,,
2343,,,,23,,2012-06-18,2012-06-21,,4,3.00,,,,,11,F,F,,,,,
2344,,,,30,,2012-06-25,2012-07-29,,1,34.00,,,,,11,F,F,,,,,
2345,,,,60,,2012-07-14,2012-08-01,,1,18.00,,,,,11,F,F,,,,,
2346,,,,17,,2012-06-24,2012-06-24,,2,1.00,,,,,11,F,F,,,,,
2347,,,,16,,2012-06-17,2012-06-17,,2,0.50,,,,,11,F,F,,,,,
2348,,,,47,,2012-06-20,2012-06-20,,2,0.50,,,,,11,F,F,,,,,
2349,,,,7,,2012-07-29,2012-09-09,,1,42.00,,,,,11,F,F,,,,,
2350,,,,5,,2012-08-22,2012-09-23,,1,32.00,,,,,11,F,F,,,,,
2351,,,,26,,2012-06-27,2012-06-27,,2,0.50,,,,,11,F,F,,,,,
2352,,,,82,,2012-07-15,2012-07-17,,2,3.00,,,,,11,F,F,,,,,
2353,,,,22,,2012-07-08,2012-08-09,,1,32.00,,,,,11,F,F,,,,,
2354,,,,39,,2012-07-02,2012-07-04,,2,3.00,,,,,11,F,F,,,,,
2355,,,,82,,2012-07-18,2012-07-24,,5,6.00,,,,,11,F,F,,,,,
2356,,,,14,,2012-05-25,2012-06-05,,4,11.00,,,,,11,F,F,,,,,
2357,,,,14,,2012-06-11,2012-06-22,,4,11.00,,,,,11,F,F,,,,,
2358,,,,14,,2012-06-28,2012-06-29,,4,1.00,,,,,11,F,F,,,,,
2359,,,,77,,2012-06-03,2012-06-03,,3,1.00,,,,,11,F,F,,,,,
2360,,,,54,,2012-07-01,2012-07-02,,3,2.00,,,,,11,F,F,,,,,
2361,,,,57,,2012-07-01,2012-07-01,,3,1.00,,,,,11,F,F,,,,,
2362,,,,66,,2012-06-26,2012-06-29,,4,3.00,,,,,11,F,F,,,,,
2363,,,,10,,2012-07-05,2012-07-10,,4,5.00,,,,,11,F,F,,,,,
2364,,,,66,,2012-08-05,2012-08-07,,2,3.00,,,,,11,F,F,,,,,
2365,,,,54,,2012-07-05,2012-07-05,,3,1.00,,,,,11,F,F,,,,,
2366,,,,92,,2012-07-05,2012-07-05,,3,1.50,,,,,11,F,F,,,,,
2367,,,,15,,2012-08-05,2012-09-01,,1,27.00,,,,,11,F,F,,,,,
2368,,,,28,,2012-07-12,2012-07-12,,2,1.00,,,,,11,F,F,,,,,
2369,,,,77,,2012-07-17,2012-07-17,,2,1.00,,,,,11,F,F,,,,,
2370,,,,48,,2012-07-14,2012-08-01,,5,18.00,,,,,11,F,F,,,,,
2371,,,,73,,2012-07-12,2012-07-12,,2,0.50,,,,,11,F,F,,,,,
2372,,,,86,,2012-07-05,2012-07-06,,3,2.00,,,,,11,F,F,,,,,
2373,,,,55,,2012-07-20,2012-07-22,,2,3.00,,,,,11,F,F,,,,,
2374,,,,71,,2012-08-22,2012-10-02,,1,41.00,,,,,11,F,F,,,,,
2375,,,,33,,2012-08-14,2012-09-16,,1,33.00,,,,,11,F,F,,,,,
2376,,,,55,,2012-07-24,2012-07-27,,5,3.00,,,,,11,F,F,,,,,
2377,,,,71,,2012-08-14,2012-08-17,,2,3.00,,,,,11,F,F,,,,,
2378,,,,42,,2012-08-21,2012-08-24,,2,3.00,,,,,11,F,F,,,,,
2379,,,,42,,2012-08-24,2012-09-23,,1,30.00,,,,,11,F,F,,,,,
2380,,,,12,,2012-08-20,2012-09-02,,1,13.00,,,,,11,F,F,,,,,
2381,,,,12,,2012-08-15,2012-08-17,,2,2.00,,,,,11,F,F,,,,,
2382,,,,95,,2012-08-27,2012-08-28,,2,2.00,,,,,11,F,F,,,,,
2383,,,,33,,2012-08-15,2012-08-17,,2,2.00,,,,,11,F,F,,,,,
2384,,,,78,,2012-08-15,2012-08-15,,1,0.00,,,,,11,F,F,,,,,
2385,,,,10,,2012-08-26,2012-09-16,,1,21.00,,,,,11,F,F,,,,,
2386,,,,25,,2012-08-08,2012-08-09,,3,2.00,,,,,11,F,F,,,,,
2387,,,,26,,2012-08-26,2012-08-27,,2,2.00,,,,,11,F,F,,,,,
2388,,,,20,,2012-08-14,2012-08-14,,3,1.00,,,,,11,F,F,,,,,
2389,,,,23,,2012-08-22,2012-09-02,,4,11.00,,,,,11,F,F,,,,,
2390,,,,95,,2012-09-13,2012-10-04,,1,21.00,,,,,11,F,F,,,,,
2391,,,,45,,2012-08-26,2012-08-28,,2,3.00,,,,,11,F,F,,,,,
2392,,,,45,,2012-09-01,2012-10-01,,1,30.00,,,,,11,F,F,,,,,
2393,,,,93,,0201-10-20,2012-11-22,,1,33.00,,,,,11,F,F,,,,,
2394,,,,73,,2012-08-29,2012-08-29,,2,1.00,,,,,11,F,F,,,,,
2395,,,,26,,2012-08-28,2012-09-05,,5,8.00,,,,,11,F,F,,,,,
2396,,,,43,,2012-08-06,2012-09-24,,6,50.00,,,,,11,F,F,,,,,
2397,,,,50,,2012-09-06,2012-09-06,,2,1.00,,,,,11,F,F,,,,,
2398,,,,57,,2012-09-02,2012-09-02,,3,1.00,,,,,11,F,F,,,,,
2399,,,,23,,2012-09-03,2012-09-03,,3,1.00,,,,,11,F,F,,,,,
2400,,,,66,,2012-08-12,2012-09-08,,1,27.00,,,,,11,F,F,,,,,
2401,,,,57,,2012-09-13,2012-09-13,,2,1.00,,,,,11,F,F,,,,,
2402,,,,18,,2012-09-14,2012-09-14,,2,1.00,,,,,11,F,F,,,,,
2403,,,,35,,2012-09-16,2012-09-16,,2,1.00,,,,,11,F,F,,,,,
2404,,,,67,,2012-09-14,2012-09-14,,2,1.00,,,,,11,F,F,,,,,
2405,,,,56,,2012-09-17,2012-09-17,,1,0.00,,,,,11,F,F,,,,,
2406,,,,65,,2012-09-18,2012-09-18,,2,1.00,,,,,11,F,F,,,,,
2407,,,,54,,2012-10-13,2012-10-15,,2,3.00,,,,,11,F,F,,,,,
2408,,,,54,,2012-10-16,2012-12-08,,1,53.00,,,,,11,F,F,,,,,
2409,,,,39,,2012-09-23,2012-10-30,,1,37.00,,,,,11,F,F,,,,,
2410,,,,37,,2012-09-16,2012-09-17,,3,2.00,,,,,11,F,F,,,,,
2411,,,,58,,2012-09-17,2012-09-17,,3,1.00,,,,,11,F,F,,,,,
2412,,,,66,,2012-09-08,2012-09-11,,4,3.00,,,,,11,F,F,,,,,
2413,,,,14,,2012-09-07,2012-09-19,,4,12.00,,,,,11,F,F,,,,,
2414,,,,47,,2012-09-18,2012-09-18,,2,0.50,,,,,11,F,F,,,,,
2415,,,,16,,2012-09-20,2012-09-20,,2,1.00,,,,,11,F,F,,,,,
2416,,,,98,,2012-10-01,2012-11-01,,1,31.00,,,,,11,F,F,,,,,
2417,,,,23,,2012-09-26,2012-09-27,,4,1.00,,,,,11,F,F,,,,,
2418,,,,10,,2012-09-26,2012-09-27,,4,1.00,,,,,11,F,F,,,,,
2419,,,,77,,2012-10-10,2012-11-10,,1,31.00,,,,,11,F,F,,,,,
2420,,,,97,,2012-09-29,2012-10-02,,3,4.00,,,,,11,F,F,,,,,
2421,,,,14,,2012-09-27,2012-10-03,,4,6.00,,,,,11,F,F,,,,,
2422,,,,103,,2012-10-05,2012-10-05,,3,1.00,,,,,11,F,F,,,,,
2423,,,,35,,2012-10-12,2012-10-12,,2,1.00,,,,,11,F,F,,,,,
2424,,,,36,,2012-10-11,2012-10-11,,2,1.00,,,,,11,F,F,,,,,
2425,,,,29,,2012-10-13,2012-11-25,,1,43.00,,,,,11,F,F,,,,,
2426,,,,55,,2012-10-29,2012-11-27,,1,29.00,,,,,11,F,F,,,,,
2427,,,,91,,2012-10-31,2012-11-02,,2,2.00,,,,,11,F,F,,,,,
2428,,,,91,,2012-11-04,2012-11-04,,2,1.00,,,,,11,F,F,,,,,
2429,,,,22,,2012-10-18,2012-10-18,,2,1.00,,,,,11,F,F,,,,,
2430,,,,66,,2012-10-21,2012-10-27,,4,6.00,,,,,11,F,F,,,,,
2431,,,,103,,2012-10-21,2012-10-21,,2,1.00,,,,,11,F,F,,,,,
2432,,,,103,,2012-10-16,2012-10-17,,3,2.00,,,,,11,F,F,,,,,
2433,,,,12,,2012-10-31,2012-10-31,,2,1.00,,,,,11,F,F,,,,,
2434,,,,87,,2012-11-01,2012-11-01,,1,0.00,,,,,11,F,F,,,,,
2435,,,,20,,2012-10-21,2012-10-31,,5,10.00,,,,,11,F,F,,,,,
2436,,,,12,,2012-11-01,2012-12-09,,1,38.00,,,,,11,F,F,,,,,
2437,,,,33,,2012-11-06,2012-11-06,,2,1.00,,,,,11,F,F,,,,,
2438,,,,33,,2012-11-07,2012-11-10,,7,4.00,,,,,11,F,F,,,,,
2439,,,,57,,2012-11-01,2012-11-01,,7,1.00,,,,,11,F,F,,,,,
2440,,,,14,,2012-10-21,2012-10-31,,4,10.00,,,,,11,F,F,,,,,
2441,,,,42,,2012-11-03,2012-11-03,,7,1.00,,,,,11,F,F,,,,,
2442,,,,103,,2012-10-30,2012-10-30,,3,1.00,,,,,11,F,F,,,,,
2443,,,,5,,2012-11-01,2012-11-01,,7,1.00,,,,,11,F,F,,,,,
2444,,,,8,,2012-12-06,2012-12-08,,2,3.00,,,,,11,F,F,,,,,
2445,,,,49,,2012-11-16,2012-11-16,,7,1.00,,,,,11,F,F,,,,,
2446,,,,18,,2012-11-08,2012-11-08,,7,1.00,,,,,11,F,F,,,,,
2447,,,,97,,2012-11-10,2012-11-16,,7,6.00,,,,,11,F,F,,,,,
2448,,,,22,,2012-11-06,2012-11-06,,2,1.00,,,,,11,F,F,,,,,
2449,,,,103,,2012-10-31,2012-10-31,,7,1.00,,,,,11,F,F,,,,,
2450,,,,16,,2012-11-04,2012-11-04,,2,1.00,,,,,11,F,F,,,,,
2451,,,,41,,2012-12-15,2013-01-17,,1,33.00,,,,,11,F,F,,,,,
2452,,,,68,,2012-12-06,2013-02-08,,2,3.00,,,,,11,F,F,,,,,
2453,,,,61,,2012-12-06,2013-01-27,,1,52.00,,,,,11,F,F,,,,,
2454,,,,8,,2012-12-11,2013-01-27,,1,47.00,,,,,11,F,F,,,,,
2455,,,,51,,2012-11-24,2012-11-30,,7,6.00,,,,,11,F,F,,,,,
2456,,,,100,,2012-12-23,2013-01-27,,1,35.00,,,,,11,F,F,,,,,
2457,,,,67,,2012-11-10,2012-11-10,,2,0.50,,,,,11,F,F,,,,,
2458,,,,91,,2012-11-05,2012-12-16,,1,41.00,,,,,11,F,F,,,,,
2459,,,,48,,2012-11-04,2012-11-04,,7,1.00,,,,,11,F,F,,,,,
2460,,,,57,,2012-11-07,2012-11-07,,3,1.00,,,,,11,F,F,,,,,
2461,,,,25,,2012-10-18,2012-10-19,,3,2.00,,,,,11,F,F,,,,,
2462,,,,25,,2012-10-18,2012-10-18,,7,1.00,,,,,11,F,F,,,,,
2463,,,,52,,2012-11-08,2012-11-08,,3,1.00,,,,,11,F,F,,,,,
2464,,,,52,,2012-11-07,2012-11-07,,7,0.50,,,,,11,F,F,,,,,
2465,,,,10,,2012-11-13,2012-11-15,,4,2.00,,,,,11,F,F,,,,,
2466,,,,42,,2012-11-10,2012-11-10,,7,1.00,,,,,11,F,F,,,,,
2467,,,,84,,2012-11-16,2012-11-16,,2,1.00,,,,,11,F,F,,,,,
2468,,,,77,,2012-11-17,2012-11-18,,2,2.00,,,,,11,F,F,,,,,
2469,,,,58,,2012-10-22,2012-10-22,,7,1.00,,,,,11,F,F,,,,,
2470,,,,58,,2012-10-31,2012-10-31,,7,0.50,,,,,11,F,F,,,,,
2471,,,,50,,2012-11-17,2012-11-17,,7,1.00,,,,,11,F,F,,,,,
2472,,,,69,,2012-11-09,2012-11-09,,7,1.00,,,,,11,F,F,,,,,
2473,,,,49,,2012-11-30,2012-11-30,,7,1.00,,,,,11,F,F,,,,,
2474,,,,64,,2012-11-26,2013-01-27,,1,62.00,,,,,11,F,F,,,,,
2475,,,,86,,2012-11-14,2012-11-14,,7,1.00,,,,,11,F,F,,,,,
2476,,,,57,,2012-11-18,2012-11-18,,3,1.00,,,,,11,F,F,,,,,
2477,,,,48,,2012-11-18,2012-11-18,,7,1.00,,,,,11,F,F,,,,,
2478,,,,44,,2012-11-22,2012-11-22,,7,0.50,,,,,11,F,F,,,,,
2479,,,,59,,2012-11-26,2012-11-26,,7,1.00,,,,,11,F,F,,,,,
2480,,,,65,,2012-12-02,2012-12-02,,7,1.00,,,,,11,F,F,,,,,
2481,,,,65,,2012-12-09,2012-12-09,,7,1.00,,,,,11,F,F,,,,,
2482,,,,92,,2012-11-26,2012-11-26,,7,1.00,,,,,11,F,F,,,,,
2483,,,,16,,2012-11-21,2012-11-22,,3,2.00,,,,,11,F,F,,,,,
2484,,,,58,,2012-11-27,2012-11-27,,7,1.00,,,,,11,F,F,,,,,
2485,,,,86,,2012-11-26,2012-11-26,,7,1.00,,,,,11,F,F,,,,,
2486,,,,86,,2012-11-28,2012-11-28,,7,1.00,,,,,11,F,F,,,,,
2487,,,,67,,2012-11-27,2012-11-27,,2,0.50,,,,,11,F,F,,,,,
2488,,,,63,,2012-11-23,2012-11-23,,7,1.00,,,,,11,F,F,,,,,
2489,,,,26,,2012-12-02,2012-12-03,,7,2.00,,,,,11,F,F,,,,,
2490,,,,26,,2012-12-04,2013-01-03,,1,30.00,,,,,11,F,F,,,,,
2491,,,,24,,2012-12-02,2012-12-04,,2,3.00,,,,,11,F,F,,,,,
2492,,,,24,,2012-12-05,2012-12-08,,7,4.00,,,,,11,F,F,,,,,
2493,,,,17,,2012-11-29,2012-11-29,,2,0.50,,,,,11,F,F,,,,,
2494,,,,57,,2012-11-29,2012-11-29,,2,0.50,,,,,11,F,F,,,,,
